,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,Month,TempDiff,PressureDiff,CloudDiff,WindSpeedDiff,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,WindGustDir_cos,WindGustDir_sin,Date_cos,Date_sin
35191,SydneyAirport,11.9,23.7,0.0,4.6,12.2,ENE,50.0,W,ENE,11.0,37.0,48.0,44.0,1024.2,1019.2,1.0,1.0,19.1,21.4,No,No,0.0,Nov,11.799999999999999,-5.0,0.0,26.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
35192,SydneyAirport,15.9,30.3,0.0,8.0,11.9,NE,50.0,NW,NE,13.0,31.0,53.0,39.0,1017.0,1011.7,0.0,1.0,21.6,28.2,No,No,0.0,Nov,14.4,-5.2999999999999545,1.0,18.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
35193,SydneyAirport,19.1,34.0,0.0,9.4,8.3,NE,69.0,NW,NE,15.0,37.0,36.0,41.0,1010.8,1005.7,3.0,6.0,26.4,28.1,No,No,0.4,Nov,14.899999999999999,-5.099999999999909,3.0,22.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
35194,SydneyAirport,21.4,31.8,0.4,10.4,9.5,SE,54.0,NNW,SSE,17.0,37.0,35.0,38.0,1006.2,1006.8,4.0,3.0,26.9,27.4,No,Yes,2.2,Nov,10.400000000000002,0.599999999999909,-1.0,20.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
35195,SydneyAirport,15.5,20.0,2.2,9.6,0.7,S,56.0,SSE,SE,33.0,33.0,89.0,59.0,1017.4,1017.3,8.0,7.0,15.8,18.9,Yes,Yes,20.8,Nov,4.5,-0.10000000000002274,-1.0,0.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35196,SydneyAirport,14.7,18.8,20.8,9.4,0.0,SE,61.0,SSE,SSE,46.0,43.0,93.0,91.0,1018.2,1016.4,8.0,7.0,15.5,16.9,Yes,Yes,7.4,Nov,4.100000000000001,-1.8000000000000682,-1.0,-3.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35197,SydneyAirport,15.1,22.4,7.4,1.8,4.9,SSE,33.0,,ENE,0.0,9.0,86.0,63.0,1013.4,1011.8,8.0,7.0,18.1,21.6,Yes,Yes,7.8,Nov,7.299999999999999,-1.6000000000000227,-1.0,9.0,,,,,,,,
35198,SydneyAirport,15.1,29.7,7.8,3.2,13.0,SSW,44.0,WNW,ENE,17.0,28.0,48.0,36.0,1014.4,1010.8,1.0,3.0,21.0,25.6,Yes,No,0.0,Nov,14.6,-3.6000000000000227,2.0,11.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35199,SydneyAirport,16.9,28.6,0.0,9.6,13.2,W,43.0,WSW,ESE,20.0,28.0,27.0,36.0,1014.3,1011.4,0.0,1.0,21.9,23.4,No,No,0.0,Nov,11.700000000000003,-2.8999999999999773,1.0,8.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
35200,SydneyAirport,16.4,23.0,0.0,7.8,8.0,S,50.0,SSW,SE,13.0,31.0,69.0,68.0,1015.8,1015.0,3.0,6.0,20.5,20.2,No,Yes,80.4,Nov,6.600000000000001,-0.7999999999999545,3.0,18.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35201,SydneyAirport,14.5,21.2,80.4,,5.6,SSE,52.0,SSE,SE,22.0,37.0,75.0,79.0,1016.1,1014.8,7.0,7.0,18.1,18.9,Yes,Yes,11.2,Nov,6.699999999999999,-1.3000000000000682,0.0,15.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35202,SydneyAirport,15.3,18.6,11.2,5.6,0.0,S,61.0,SSW,S,33.0,39.0,86.0,79.0,1015.5,1014.4,7.0,8.0,16.1,17.3,Yes,Yes,13.6,Nov,3.3000000000000007,-1.1000000000000227,1.0,6.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35203,SydneyAirport,14.9,19.6,13.6,4.0,0.0,S,61.0,SSW,SSE,44.0,37.0,83.0,97.0,1013.4,1010.6,8.0,8.0,17.1,17.7,Yes,Yes,15.8,Nov,4.700000000000001,-2.7999999999999545,0.0,-7.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35204,SydneyAirport,16.1,24.1,15.8,2.0,10.3,S,48.0,SSW,SSE,30.0,24.0,80.0,57.0,1011.5,1010.5,6.0,2.0,19.3,22.8,Yes,No,0.0,Nov,8.0,-1.0,-4.0,-6.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35205,SydneyAirport,17.0,26.7,0.0,6.8,12.0,ENE,43.0,WNW,ENE,11.0,28.0,72.0,55.0,1012.4,1010.6,4.0,1.0,21.1,25.2,No,No,0.0,Nov,9.7,-1.7999999999999545,-3.0,17.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35206,SydneyAirport,19.6,27.1,0.0,6.2,9.8,NE,52.0,NE,NE,28.0,35.0,61.0,49.0,1012.7,1010.2,6.0,5.0,24.1,26.3,No,Yes,2.2,Nov,7.5,-2.5,-1.0,7.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
35207,SydneyAirport,20.1,25.9,2.2,9.8,2.9,NNE,78.0,NE,NNE,33.0,44.0,74.0,61.0,1009.2,1006.5,7.0,7.0,21.8,23.1,Yes,Yes,10.2,Nov,5.799999999999997,-2.7000000000000455,0.0,11.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
35208,SydneyAirport,17.8,24.9,10.2,4.0,9.3,NNE,41.0,W,S,11.0,15.0,69.0,72.0,1005.7,1003.1,3.0,5.0,22.7,22.0,Yes,No,0.4,Nov,7.099999999999998,-2.6000000000000227,2.0,4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
35209,SydneyAirport,17.3,23.1,0.4,5.0,13.0,SSW,50.0,SSE,SE,17.0,28.0,64.0,50.0,1006.3,1005.2,1.0,2.0,19.8,21.8,No,No,0.0,Nov,5.800000000000001,-1.099999999999909,1.0,11.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35210,SydneyAirport,16.3,22.0,0.0,8.2,10.3,S,78.0,SSW,SSW,13.0,46.0,63.0,77.0,1008.2,1009.1,3.0,7.0,19.9,19.4,No,No,0.4,Nov,5.699999999999999,0.8999999999999773,4.0,33.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35211,SydneyAirport,15.8,21.1,0.4,7.4,7.7,S,56.0,S,S,30.0,30.0,62.0,51.0,1016.7,1016.6,7.0,1.0,17.6,20.2,No,No,0.0,Nov,5.300000000000001,-0.10000000000002274,-6.0,0.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35212,SydneyAirport,14.2,24.1,0.0,5.6,12.6,E,41.0,WNW,E,13.0,28.0,46.0,45.0,1018.2,1014.7,1.0,1.0,20.5,22.6,No,No,0.0,Nov,9.900000000000002,-3.5,0.0,15.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35213,SydneyAirport,17.3,29.3,0.0,8.0,11.2,NE,57.0,N,NE,17.0,39.0,55.0,45.0,1011.6,1004.6,6.0,7.0,22.9,27.6,No,No,0.0,Nov,12.0,-7.0,1.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35214,SydneyAirport,19.6,20.7,0.0,10.6,0.0,SSW,69.0,S,SSW,20.0,41.0,76.0,82.0,1005.9,1009.0,8.0,7.0,20.5,17.0,No,Yes,8.4,Nov,1.0999999999999979,3.1000000000000227,-1.0,21.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35215,SydneyAirport,14.4,21.6,8.4,3.4,7.3,SSW,56.0,S,S,30.0,28.0,64.0,56.0,1018.8,1019.7,7.0,2.0,18.2,19.8,Yes,No,0.0,Nov,7.200000000000001,0.900000000000091,-5.0,-2.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35216,SydneyAirport,14.3,23.2,0.0,7.0,7.5,SSE,35.0,SSE,E,11.0,17.0,66.0,47.0,1025.1,1024.4,5.0,4.0,19.4,21.1,No,No,0.0,Dec,8.899999999999999,-0.6999999999998181,-1.0,6.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35217,SydneyAirport,17.0,25.6,0.0,5.0,12.1,NE,44.0,NE,ENE,13.0,30.0,41.0,39.0,1022.5,1019.4,4.0,5.0,22.0,25.0,No,No,0.0,Dec,8.600000000000001,-3.1000000000000227,1.0,17.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
35218,SydneyAirport,16.4,26.4,0.0,8.0,13.3,NE,59.0,N,NE,17.0,37.0,47.0,41.0,1017.7,1013.3,2.0,1.0,22.8,25.7,No,No,0.0,Dec,10.0,-4.400000000000091,-1.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35219,SydneyAirport,17.4,29.1,0.0,8.8,7.9,NNE,67.0,NNE,NE,13.0,31.0,52.0,52.0,1006.1,1000.4,5.0,7.0,24.0,26.7,No,Yes,3.4,Dec,11.700000000000003,-5.7000000000000455,2.0,18.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35220,SydneyAirport,18.7,27.5,3.4,8.0,8.4,W,94.0,SW,W,13.0,54.0,87.0,29.0,997.0,997.5,7.0,6.0,20.6,20.5,Yes,No,0.0,Dec,8.8,0.5,-1.0,41.0,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475
35221,SydneyAirport,13.1,21.8,0.0,10.0,13.6,W,54.0,WSW,SE,33.0,24.0,33.0,34.0,1011.7,1013.5,1.0,1.0,17.1,21.0,No,No,0.0,Dec,8.700000000000001,1.7999999999999545,0.0,-9.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
35222,SydneyAirport,14.0,25.6,0.0,7.6,12.6,E,35.0,WNW,ENE,15.0,20.0,34.0,33.0,1020.5,1018.3,3.0,6.0,20.7,24.1,No,No,0.0,Dec,11.600000000000001,-2.2000000000000455,3.0,5.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35223,SydneyAirport,17.3,27.6,0.0,7.2,11.4,NNE,52.0,NE,NE,17.0,37.0,55.0,35.0,1019.1,1013.4,3.0,2.0,22.4,26.2,No,No,0.0,Dec,10.3,-5.7000000000000455,-1.0,20.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
35224,SydneyAirport,20.0,32.0,0.0,10.0,4.1,NNE,54.0,WNW,NNE,11.0,26.0,48.0,39.0,1009.2,1003.8,7.0,7.0,25.6,29.7,No,No,0.0,Dec,12.0,-5.400000000000091,0.0,15.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35225,SydneyAirport,24.1,34.4,0.0,8.0,12.0,SSE,59.0,NW,ESE,28.0,26.0,30.0,37.0,1002.5,1002.8,1.0,1.0,29.8,29.1,No,No,0.0,Dec,10.299999999999997,0.2999999999999545,0.0,-2.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
35226,SydneyAirport,17.6,29.4,0.0,11.2,13.2,ENE,43.0,WSW,ENE,17.0,30.0,31.0,32.0,1009.8,1004.7,1.0,3.0,22.9,26.2,No,No,0.0,Dec,11.799999999999997,-5.099999999999909,2.0,13.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
35227,SydneyAirport,19.7,27.0,0.0,10.4,9.7,NE,56.0,ENE,ENE,20.0,31.0,64.0,56.0,1012.0,1009.8,6.0,2.0,21.6,24.4,No,No,0.0,Dec,7.300000000000001,-2.2000000000000455,-4.0,11.0,0.38268343236508984,0.9238795325112867,0.38268343236508984,0.9238795325112867,0.38268343236508984,0.9238795325112867,0.38268343236508984,0.9238795325112867
35228,SydneyAirport,19.2,28.9,0.0,6.8,13.0,NE,56.0,W,ENE,9.0,33.0,70.0,53.0,1012.5,1009.9,1.0,1.0,23.0,27.2,No,No,0.0,Dec,9.7,-2.6000000000000227,0.0,24.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
35229,SydneyAirport,20.8,24.9,0.0,8.8,9.8,S,54.0,S,SSE,37.0,33.0,75.0,59.0,1014.9,1015.4,3.0,5.0,21.8,23.3,No,Yes,6.2,Dec,4.099999999999998,0.5,2.0,-4.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35230,SydneyAirport,18.3,24.3,6.2,7.8,2.0,ESE,37.0,NNE,SE,9.0,24.0,84.0,70.0,1018.7,1017.1,7.0,5.0,20.1,22.7,Yes,Yes,23.0,Dec,6.0,-1.6000000000000227,-2.0,15.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35231,SydneyAirport,18.4,25.1,23.0,7.0,6.4,ENE,41.0,NNW,ENE,17.0,26.0,92.0,59.0,1020.8,1019.1,7.0,3.0,18.6,24.4,Yes,Yes,7.8,Dec,6.700000000000003,-1.6999999999999318,-4.0,9.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
35232,SydneyAirport,18.6,27.7,7.8,3.6,11.9,NE,52.0,NNE,ENE,15.0,33.0,52.0,41.0,1021.6,1019.3,6.0,1.0,24.3,26.5,Yes,No,0.0,Dec,9.099999999999998,-2.300000000000068,-5.0,18.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35233,SydneyAirport,20.0,26.3,0.0,10.0,12.9,ENE,41.0,NNE,ENE,17.0,31.0,53.0,50.0,1024.1,1022.8,3.0,1.0,25.0,25.1,No,No,0.0,Dec,6.300000000000001,-1.2999999999999545,-2.0,14.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35234,SydneyAirport,19.9,27.8,0.0,9.0,12.9,NE,65.0,NNE,NE,24.0,41.0,54.0,51.0,1022.4,1018.6,2.0,1.0,24.6,26.5,No,No,0.0,Dec,7.900000000000002,-3.7999999999999545,-1.0,17.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35235,SydneyAirport,21.1,37.8,0.0,10.0,10.1,NNE,41.0,N,NNE,13.0,30.0,53.0,33.0,1016.1,1011.1,2.0,3.0,27.0,33.5,No,No,0.0,Dec,16.699999999999996,-5.0,1.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35236,SydneyAirport,21.4,26.3,0.0,11.6,9.9,S,61.0,SSW,S,31.0,43.0,72.0,79.0,1016.8,1015.6,6.0,1.0,23.1,23.1,No,No,0.0,Dec,4.900000000000002,-1.1999999999999318,-5.0,12.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35237,SydneyAirport,21.4,31.2,0.0,8.0,6.9,NE,63.0,NNE,NE,17.0,28.0,64.0,56.0,1012.6,1008.2,7.0,7.0,26.0,29.8,No,No,0.0,Dec,9.8,-4.399999999999977,0.0,11.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35238,SydneyAirport,21.5,36.6,0.0,7.6,4.0,S,72.0,SSE,ENE,15.0,15.0,73.0,30.0,1007.3,1004.2,7.0,7.0,25.8,33.2,No,No,0.0,Dec,15.100000000000001,-3.099999999999909,0.0,0.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35239,SydneyAirport,18.8,21.5,0.0,6.6,0.0,S,52.0,SSE,S,31.0,24.0,59.0,66.0,1018.4,1018.7,7.0,7.0,20.7,20.7,No,No,0.4,Dec,2.6999999999999993,0.3000000000000682,0.0,-7.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
35240,SydneyAirport,18.1,21.5,0.4,3.6,0.0,NE,37.0,NW,NE,9.0,20.0,91.0,89.0,1019.3,1016.5,8.0,8.0,18.9,20.9,No,Yes,15.8,Dec,3.3999999999999986,-2.7999999999999545,0.0,11.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
35241,SydneyAirport,18.6,25.0,15.8,1.2,9.5,SW,54.0,SSW,SE,20.0,22.0,84.0,60.0,1012.5,1010.7,7.0,1.0,21.0,24.0,Yes,Yes,1.2,Dec,6.399999999999999,-1.7999999999999545,-6.0,2.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35242,SydneyAirport,17.9,25.8,1.2,6.2,10.5,E,39.0,SW,ENE,11.0,26.0,75.0,61.0,1012.5,1011.0,5.0,5.0,21.8,24.2,Yes,No,0.0,Dec,7.900000000000002,-1.5,0.0,15.0,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475
35243,SydneyAirport,18.7,27.6,0.0,5.6,12.4,NNE,57.0,NNE,NE,19.0,37.0,60.0,50.0,1012.3,1007.6,4.0,1.0,22.8,26.9,No,No,0.0,Dec,8.900000000000002,-4.699999999999932,-3.0,18.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35244,SydneyAirport,20.2,22.9,0.0,10.2,11.7,S,89.0,S,S,59.0,37.0,71.0,59.0,1009.4,1013.1,2.0,1.0,20.5,21.0,No,No,0.0,Dec,2.6999999999999993,3.7000000000000455,-1.0,-22.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35245,SydneyAirport,18.4,25.6,0.0,11.4,10.2,ENE,48.0,E,ENE,13.0,33.0,48.0,43.0,1015.4,1011.7,5.0,1.0,22.1,24.7,No,No,0.0,Dec,7.200000000000003,-3.699999999999932,-4.0,20.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0
35246,SydneyAirport,18.0,30.2,0.0,6.4,10.6,SE,37.0,WNW,E,11.0,24.0,56.0,51.0,1013.3,1011.1,2.0,1.0,23.2,25.7,No,No,0.0,Dec,12.2,-2.199999999999932,-1.0,13.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35247,SydneyAirport,19.6,28.1,0.0,7.4,5.9,NE,52.0,NNE,NE,17.0,39.0,62.0,55.0,1014.7,1011.2,5.0,8.0,24.1,26.1,No,No,0.0,Jan,8.5,-3.5,3.0,22.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35248,SydneyAirport,22.3,36.8,0.0,8.0,3.5,W,63.0,WSW,SSW,7.0,35.0,71.0,62.0,1003.7,1002.5,7.0,7.0,25.6,26.2,No,No,0.4,Jan,14.499999999999996,-1.2000000000000455,0.0,28.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
35249,SydneyAirport,20.5,28.3,0.4,5.6,5.6,ENE,41.0,NE,NE,22.0,28.0,60.0,45.0,1005.2,999.8,7.0,6.0,23.1,26.9,No,No,0.0,Jan,7.800000000000001,-5.400000000000091,-1.0,6.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
35250,SydneyAirport,20.2,26.3,0.0,7.4,11.2,S,65.0,SSW,ESE,28.0,26.0,67.0,51.0,1003.4,1002.5,1.0,1.0,21.9,24.7,No,No,0.0,Jan,6.100000000000001,-0.8999999999999773,0.0,-2.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35251,SydneyAirport,20.3,29.0,0.0,8.2,12.2,NE,72.0,NNE,NE,17.0,43.0,58.0,55.0,1010.5,1005.4,6.0,2.0,24.5,28.2,No,No,0.0,Jan,8.7,-5.100000000000023,-4.0,26.0,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898,0.9238795325112867,0.3826834323650898
35252,SydneyAirport,20.2,30.6,0.0,9.4,12.8,SW,50.0,WSW,ESE,22.0,31.0,33.0,27.0,1009.0,1007.5,1.0,1.0,23.9,26.6,No,No,0.0,Jan,10.400000000000002,-1.5,0.0,9.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
35253,SydneyAirport,17.6,22.4,0.0,11.4,1.7,S,54.0,S,S,39.0,28.0,64.0,59.0,1018.3,1019.3,5.0,7.0,19.8,20.7,No,No,0.2,Jan,4.799999999999997,1.0,2.0,-11.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35254,SydneyAirport,16.9,22.5,0.2,7.6,0.4,S,44.0,SSW,SSE,17.0,22.0,75.0,67.0,1023.9,1022.6,7.0,7.0,18.2,19.8,No,No,0.2,Jan,5.600000000000001,-1.2999999999999545,0.0,5.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35255,SydneyAirport,18.0,24.0,0.2,3.8,2.0,ENE,41.0,NE,ENE,19.0,26.0,39.0,46.0,1024.4,1023.1,7.0,7.0,22.5,23.1,No,No,0.6,Jan,6.0,-1.3000000000000682,0.0,7.0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865475
35256,SydneyAirport,18.7,27.8,0.6,6.6,9.3,NE,50.0,SSW,ENE,9.0,33.0,88.0,53.0,1022.3,1019.6,6.0,3.0,20.6,24.9,No,No,0.0,Jan,9.100000000000001,-2.699999999999932,-3.0,24.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35257,SydneyAirport,19.7,31.9,0.0,7.2,10.9,NE,37.0,WNW,NE,9.0,28.0,60.0,41.0,1018.7,1014.3,1.0,2.0,25.0,30.4,No,No,0.0,Jan,12.2,-4.400000000000091,1.0,19.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
35258,SydneyAirport,21.0,27.9,0.0,10.4,10.3,SE,37.0,S,SE,19.0,26.0,80.0,65.0,1017.8,1017.0,2.0,3.0,23.5,26.3,No,No,0.0,Jan,6.899999999999999,-0.7999999999999545,1.0,7.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
35259,SydneyAirport,20.1,26.1,0.0,7.6,11.5,SSW,35.0,SSW,SE,17.0,20.0,69.0,51.0,1022.1,1020.1,6.0,2.0,21.9,25.0,No,No,0.0,Jan,6.0,-2.0,-4.0,3.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
35260,SydneyAirport,19.8,29.7,0.0,7.2,12.0,ENE,52.0,N,ENE,13.0,35.0,55.0,41.0,1022.2,1019.4,4.0,0.0,24.1,28.0,No,No,0.0,Jan,9.899999999999999,-2.800000000000068,-4.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
